Category,Id,Name,pDate,Quantity,CostPrice,Usefull_Life,PReason,dep_%,dep_Amt.
LAND & BUILDINGS,173,QTRS. TYPE-VI,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,882000,0, ,Infinity,Infinity
LAND & BUILDINGS,174,QTRS. TYPE-II (EACH BLOCK OF 4 QTRS),Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,6145000,0, ,Infinity,Infinity
LAND & BUILDINGS,175,QTRS. TYPE-II (EACH BLOCK OF 4 QTRS),Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,8805000,0, ,Infinity,Infinity
LAND & BUILDINGS,176,QTRS. TYPE-IV (EACH BLOCK OF 2 QTRS ),Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,10645000,0, ,Infinity,Infinity
LAND & BUILDINGS,177,QTRS. TYPE-I(4 BLOCKS OF 10 QTRS),Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,1050000,0, ,Infinity,Infinity
LAND & BUILDINGS,178,QTRS. TYPE-I(4 BLOCKS OF 10 QTRS),Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,1254000,0, ,Infinity,Infinity
LAND & BUILDINGS,179,QTRS. TYPE-IV,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,6534000,0, ,Infinity,Infinity
LAND & BUILDINGS,180,SERVANT QTRS.,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,170000,0, ,Infinity,Infinity
LAND & BUILDINGS,181,SERVANT QTRS.,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,116000,0, ,Infinity,Infinity
LAND & BUILDINGS,182,SERVANT QTRS.,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,116000,0, ,Infinity,Infinity
LAND & BUILDINGS,183,SERVANT QTRS.,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,116000,0, ,Infinity,Infinity
LAND & BUILDINGS,184,SERVANT QTRS.,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,116000,0, ,Infinity,Infinity
LAND & BUILDINGS,185,SEVANT QTRS.,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,116000,0, ,Infinity,Infinity
LAND & BUILDINGS,186,QTRS. TYPE-II(32 BLOCK OF 8 QTRS. EACH),Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,35739000,0, ,Infinity,Infinity
LAND & BUILDINGS,187,QTRS. TYPE-I(5 BLOCK OF 8 QTRS. EACH),Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,6154000,0, ,Infinity,Infinity
LAND & BUILDINGS,188,QTRS. TYPE-I(8 BLOCK OF 8 QTRS. EACH),Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,16059000,0, ,Infinity,Infinity
LAND & BUILDINGS,189,QTRS. TYPE-III,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,273000,0, ,Infinity,Infinity
LAND & BUILDINGS,190,QTRS. TYPE-II,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,996000,0, ,Infinity,Infinity
LAND & BUILDINGS,191,QTRS. TYPE-II,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,996000,0, ,Infinity,Infinity
LAND & BUILDINGS,192,QTRS. TYPE-IV,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,944000,0, ,Infinity,Infinity
LAND & BUILDINGS,193,QTRS. TYPEIV,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,632000,0, ,Infinity,Infinity
LAND & BUILDINGS,194,QTRS. TYPE-II,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,175000,0, ,Infinity,Infinity
LAND & BUILDINGS,195,QTRS. TYPE-III,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,779000,0, ,Infinity,Infinity
LAND & BUILDINGS,196,QTRS. TYPE-III,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,1065000,0, ,Infinity,Infinity
LAND & BUILDINGS,197,QTRS. TYPE-I( 10 BLOCKS OF 10 QTRS. EACH,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,9664000,0, ,Infinity,Infinity
LAND & BUILDINGS,198,QTRS TYPE-II(TWO BLOCK OF 5 QTRS.),Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,1703000,0, ,Infinity,Infinity
LAND & BUILDINGS,199,EMPLOYEES CLUB,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,392000,0, ,Infinity,Infinity
LAND & BUILDINGS,200,FACTORY INTER COLLAGE,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,1752000,0, ,Infinity,Infinity
LAND & BUILDINGS,201,APPRENTICE HOSTEL,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,1785000,0, ,Infinity,Infinity
LAND & BUILDINGS,202,FACTORY HOSPITAL,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,2504000,0, ,Infinity,Infinity
LAND & BUILDINGS,203,BLOOD TESTING CELL,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,28000,0, ,Infinity,Infinity
LAND & BUILDINGS,204,QTRS. TYPE-VI,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,313000,0, ,Infinity,Infinity
LAND & BUILDINGS,205,QTRS. TYPE-VI,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,380000,0, ,Infinity,Infinity
LAND & BUILDINGS,206,QTRS. TYPE-VI,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,585000,0, ,Infinity,Infinity
LAND & BUILDINGS,207,MORTUARY,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,108000,0, ,Infinity,Infinity
LAND & BUILDINGS,208,QTR. TYPE-III,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,518000,0, ,Infinity,Infinity
LAND & BUILDINGS,209,QTRS. TYPEII,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,926000,0, ,Infinity,Infinity
LAND & BUILDINGS,210,ORDNANCE CLUB,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,746000,0, ,Infinity,Infinity
LAND & BUILDINGS,211,DYNING HALL,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,411000,0, ,Infinity,Infinity
LAND & BUILDINGS,212,CHILDREN SCHOOL,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,574000,0, ,Infinity,Infinity
LAND & BUILDINGS,213,WORKMEN CLUB,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,133000,0, ,Infinity,Infinity
LAND & BUILDINGS,214,STORE ROOM(B.M.),Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,29000,0, ,Infinity,Infinity
LAND & BUILDINGS,215,W.W.A.,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,534000,0, ,Infinity,Infinity
LAND & BUILDINGS,216,QTRS TYPE-IV,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,551000,0, ,Infinity,Infinity
LAND & BUILDINGS,217,QTRS. TYPE-IV,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,551000,0, ,Infinity,Infinity
LAND & BUILDINGS,218,QTRS TYPE-III,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,656000,0, ,Infinity,Infinity
LAND & BUILDINGS,219,QTRS TYPE-III,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,656000,0, ,Infinity,Infinity
LAND & BUILDINGS,220,QTRS TYPE-II,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,1024000,0, ,Infinity,Infinity
LAND & BUILDINGS,221,QTRS TYPE-II,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,1024000,0, ,Infinity,Infinity
LAND & BUILDINGS,222,STORE GODOWN RSD,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,4224000,0, ,Infinity,Infinity
LAND & BUILDINGS,223,STORE GODOWN RSD,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,4224000,0, ,Infinity,Infinity
LAND & BUILDINGS,224,STORE GODOWN RSD,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,4224000,0, ,Infinity,Infinity
LAND & BUILDINGS,225,STORE GODOWN RSD,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,4224000,0, ,Infinity,Infinity
LAND & BUILDINGS,226,STORE GODOWN RSD,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,4224000,0, ,Infinity,Infinity
LAND & BUILDINGS,227,STORE GODOWN RSD,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,4224000,0, ,Infinity,Infinity
LAND & BUILDINGS,228,STORE GODOWN RSD,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,4224000,0, ,Infinity,Infinity
LAND & BUILDINGS,229,STORE GODOWN RSD,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,4224000,0, ,Infinity,Infinity
LAND & BUILDINGS,230,GROCIN SHOP,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,158000,0, ,Infinity,Infinity
LAND & BUILDINGS,231,GATE OFFICE,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,93000,0, ,Infinity,Infinity
LAND & BUILDINGS,232,ESTATE DISPANSARY,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,531000,0, ,Infinity,Infinity
LAND & BUILDINGS,233,Patel Road OHT,Fri Apr 01 2022 00:00:00 GMT+0530 (India Standard Time),1,23686,3, ,33.333333333333336,3884504
LAND & BUILDINGS,234,Married Line OHT,Fri Apr 01 2022 00:00:00 GMT+0530 (India Standard Time),1,23686,3, ,33.333333333333336,3884504
LAND & BUILDINGS,235,G-Block OHT,Fri Apr 01 2022 00:00:00 GMT+0530 (India Standard Time),1,95421,3, ,33.333333333333336,15649044
LAND & BUILDINGS,236,B-Block OHT,Fri Apr 01 2022 00:00:00 GMT+0530 (India Standard Time),1,134842,3, ,33.333333333333336,22114088
LAND & BUILDINGS,237,OHT,Fri Apr 01 2022 00:00:00 GMT+0530 (India Standard Time),1,234035,6, ,16.666666666666668,19190870
LAND & BUILDINGS,238,Near Blanket Shop Inside Factory,Fri Apr 01 2022 00:00:00 GMT+0530 (India Standard Time),1,467737,3, ,33.333333333333336,76708868
LAND & BUILDINGS,239,Near BM Insider Factory,Fri Apr 01 2022 00:00:00 GMT+0530 (India Standard Time),1,560656,7, ,14.285714285714286,39406107.42857143
FURNITURE & FITTINGS,240,Chair cane seated with arms,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,300,0, ,Infinity,Infinity
FURNITURE & FITTINGS,241,Table wooden,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,400,0, ,Infinity,Infinity
FURNITURE & FITTINGS,242,Wooden chair,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,50,0, ,Infinity,Infinity
FURNITURE & FITTINGS,243,Table Iron,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,200,0, ,Infinity,Infinity
FURNITURE & FITTINGS,244,Operator chair,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
FURNITURE & FITTINGS,245,Almirah medium,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
FURNITURE & FITTINGS,246,Moveable file storage system compacture,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
FURNITURE & FITTINGS,247,Small almirah wooden,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
FURNITURE & FITTINGS,248,Steel chair,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,600,0, ,Infinity,Infinity
FURNITURE & FITTINGS,249,Wooden almirah,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,200,0, ,Infinity,Infinity
FURNITURE & FITTINGS,250,Iron Almirah,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,200,0, ,Infinity,Infinity
FURNITURE & FITTINGS,251,Iron chair,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,50,0, ,Infinity,Infinity
FURNITURE & FITTINGS,252,Almirah steel,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,12200,0, ,Infinity,Infinity
FURNITURE & FITTINGS,253,Table,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,26400,0, ,Infinity,Infinity
FURNITURE & FITTINGS,254,Chair executive,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,5800,0, ,Infinity,Infinity
FURNITURE & FITTINGS,255,Chair visitor,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,25400,0, ,Infinity,Infinity
FURNITURE & FITTINGS,256,Compector,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
FURNITURE & FITTINGS,257,42 U Rack,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,16500,8, ,12.5,1390125
FURNITURE & FITTINGS,258,Computer Table,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,5500,7, ,14.285714285714286,529571.4285714286
FURNITURE & FITTINGS,259,Computer Operator Chair,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,1, ,100,606600
FURNITURE & FITTINGS,260,Side Storage Unit,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,300,1, ,100,202200
FURNITURE & FITTINGS,261,Drawer MDF 3 Drawer,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,200,1, ,100,134800
FURNITURE & FITTINGS,262,Moduler Table MDF,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,400,1, ,100,269600
FURNITURE & FITTINGS,263,Moduler Table MDF,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,400,1, ,100,269600
FURNITURE & FITTINGS,264,Methodex Ex. Chair,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,300,1, ,100,202200
FURNITURE & FITTINGS,265,Book Case 4 Drores,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
FURNITURE & FITTINGS,266,Executive Table,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
FURNITURE & FITTINGS,267,Steel Almirah Plain,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
FURNITURE & FITTINGS,268,Steel Almirah,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
FURNITURE & FITTINGS,269,Padistal Fan,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
FURNITURE & FITTINGS,270,Printer Table,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
FURNITURE & FITTINGS,271,Steel Cup Board (Almirah),Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
FURNITURE & FITTINGS,272,Video Table,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
FURNITURE & FITTINGS,273,Table Strange Rack,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,300,0, ,Infinity,Infinity
FURNITURE & FITTINGS,274,Stool wooden with back,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,500,0, ,Infinity,Infinity
FURNITURE & FITTINGS,275,Student desk with bench,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,1000,0, ,Infinity,Infinity
FURNITURE & FITTINGS,276,Steel chair with arms,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
FURNITURE & FITTINGS,277,steel qnd table size 3drs 1500*900*660 m,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
FURNITURE & FITTINGS,278,Metal steel/cab 12 lks 1980*910*480mm,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
FURNITURE & FITTINGS,279,Student desk with bench,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,1000,0, ,Infinity,Infinity
FURNITURE & FITTINGS,280,Steel almirah with 28 lockers,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,500,0, ,Infinity,Infinity
FURNITURE & FITTINGS,281,stool wooden sisso with back rest standa,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,1000,0, ,Infinity,Infinity
FURNITURE & FITTINGS,282,stool wooden sisso with back rest standa,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,1000,0, ,Infinity,Infinity
FURNITURE & FITTINGS,283,Desk with bench of angle iron stand,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,22800,8, ,12.5,1920900
FURNITURE & FITTINGS,284,Table with lamintop laminated 1220*610*7,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
FURNITURE & FITTINGS,285,steel chair with arms rest godmd703,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,300,0, ,Infinity,Infinity
FURNITURE & FITTINGS,286,steel table office 1200*710*760,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,200,0, ,Infinity,Infinity
FURNITURE & FITTINGS,287,Table 5*4*2.5 with micatop and dror,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
FURNITURE & FITTINGS,288,steel rack 200*150*75 cm 16 guage,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
FURNITURE & FITTINGS,289,Godrej chair CH-1018 W/0 Arm,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,1600,0, ,Infinity,Infinity
FURNITURE & FITTINGS,290,Godrej Table T-III,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,1700,0, ,Infinity,Infinity
FURNITURE & FITTINGS,291,steel almirah,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,3, ,33.333333333333336,179733.33333333337
FURNITURE & FITTINGS,292,Table Glass 4*3,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,200,3, ,33.333333333333336,44933.33333333334
FURNITURE & FITTINGS,293,Table Glass 40*28,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,200,3, ,33.333333333333336,44933.33333333334
FURNITURE & FITTINGS,294,table glass 12*28,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,200,3, ,33.333333333333336,44933.33333333334
FURNITURE & FITTINGS,295,Steel exec table,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
FURNITURE & FITTINGS,296,Chair canic bottom tubler with arms,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
FURNITURE & FITTINGS,297,Metal file cabinet,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,200,0, ,Infinity,Infinity
FURNITURE & FITTINGS,298,Steel Almirah,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,1000,0, ,Infinity,Infinity
FURNITURE & FITTINGS,299,Eexcutive chair one,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,600,5, ,20,80880
FURNITURE & FITTINGS,300,Office table Double rack 5*3,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,5, ,20,121320
FURNITURE & FITTINGS,301,Office chair,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,600,0, ,Infinity,Infinity
FURNITURE & FITTINGS,302,Iron Bucket,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,19250,0, ,Infinity,Infinity
FURNITURE & FITTINGS,303,steel hose box,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,3400,0, ,Infinity,Infinity
FURNITURE & FITTINGS,304,snake caughing rod,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,500,0, ,Infinity,Infinity
FURNITURE & FITTINGS,305,cal weight box,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
FURNITURE & FITTINGS,306,portable spectro photo meter,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
FURNITURE & FITTINGS,307,Office chair,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,4800,0, ,Infinity,Infinity
FURNITURE & FITTINGS,308,Office table,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,9600,0, ,Infinity,Infinity
FURNITURE & FITTINGS,309,Almirah,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,7000,0, ,Infinity,Infinity
FURNITURE & FITTINGS,310,Almirah for book,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,4000,0, ,Infinity,Infinity
FURNITURE & FITTINGS,311,Steel Almirah godrej,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,19000,0, ,Infinity,Infinity
FURNITURE & FITTINGS,312,Steel chair,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,8000,0, ,Infinity,Infinity
FURNITURE & FITTINGS,313,plastic chair,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,1000,0, ,Infinity,Infinity
FURNITURE & FITTINGS,314,revolving chair,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,2000,0, ,Infinity,Infinity
FURNITURE & FITTINGS,315,office tables,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,23200,0, ,Infinity,Infinity
FURNITURE & FITTINGS,316,Covered file rack godrej,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,200,0, ,Infinity,Infinity
FURNITURE & FITTINGS,317,File storage system compactor,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,200,0, ,Infinity,Infinity
FURNITURE & FITTINGS,318,tailoring almirah,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,1200,0, ,Infinity,Infinity
FURNITURE & FITTINGS,319,tray wooden,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
FURNITURE & FITTINGS,320,Chair cane tubular,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,400,0, ,Infinity,Infinity
FURNITURE & FITTINGS,321,Office table steel,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,1200,0, ,Infinity,Infinity
FURNITURE & FITTINGS,322,Wooden table office,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
FURNITURE & FITTINGS,323,Wooden table with 2 drawer,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
FURNITURE & FITTINGS,324,wooden table,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
FURNITURE & FITTINGS,325,wooden rack,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
FURNITURE & FITTINGS,326,wooden chair,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
FURNITURE & FITTINGS,327,wooden almirah,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
FURNITURE & FITTINGS,328,wodden small almirah,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
FURNITURE & FITTINGS,329,steel almirah,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,500,0, ,Infinity,Infinity
FURNITURE & FITTINGS,330,steel rack,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,200,0, ,Infinity,Infinity
FURNITURE & FITTINGS,331,plastic chair,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
FURNITURE & FITTINGS,332,Wooden table,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,3800,0, ,Infinity,Infinity
FURNITURE & FITTINGS,333,Iron table,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
FURNITURE & FITTINGS,334,Wooden chair,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,200,0, ,Infinity,Infinity
FURNITURE & FITTINGS,335,Iron chair,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,1000,0, ,Infinity,Infinity
FURNITURE & FITTINGS,336,revolving chair,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,2500,0, ,Infinity,Infinity
FURNITURE & FITTINGS,337,Iron Almirah large,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,12800,0, ,Infinity,Infinity
FURNITURE & FITTINGS,338,Iron Almirah small,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,800,0, ,Infinity,Infinity
FURNITURE & FITTINGS,339,Iron rack,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,3200,0, ,Infinity,Infinity
FURNITURE & FITTINGS,340,Wooden rack,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,200,0, ,Infinity,Infinity
FURNITURE & FITTINGS,341,Computer table,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,200,0, ,Infinity,Infinity
FURNITURE & FITTINGS,342,Wooden footrest,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,200,0, ,Infinity,Infinity
FURNITURE & FITTINGS,343,Wooden tray,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,200,0, ,Infinity,Infinity
FURNITURE & FITTINGS,344,Almirah,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,2000,0, ,Infinity,Infinity
FURNITURE & FITTINGS,345,Table steel,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,1500,0, ,Infinity,Infinity
FURNITURE & FITTINGS,346,table wooden,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,200,0, ,Infinity,Infinity
FURNITURE & FITTINGS,347,Chair steel,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,2500,0, ,Infinity,Infinity
FURNITURE & FITTINGS,348,Stool revolving,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
